X,Y,Z,lith
2237.5,0.8333333,1037.6582,3.0
2237.5,0.8333333,1062.7637,3.0
2237.5,0.8333333,1087.8691,3.0
2262.5,0.8333333,912.1308,3.0
2262.5,0.8333333,937.23627,3.0
2262.5,0.8333333,962.3418,3.0
2262.5,0.8333333,987.44727,3.0
2262.5,0.8333333,1012.55273,3.0
2262.5,0.8333333,1037.6582,3.0
2262.5,0.8333333,1062.7637,3.0
2262.5,0.8333333,1087.8691,3.0
2287.5,0.8333333,887.0253,3.0
2287.5,0.8333333,912.1308,3.0
2287.5,0.8333333,937.23627,3.0
2287.5,0.8333333,962.3418,3.0
2287.5,0.8333333,987.44727,3.0
2287.5,0.8333333,1012.55273,3.0
2287.5,0.8333333,1037.6582,3.0
2287.5,0.8333333,1062.7637,3.0
2312.5,0.8333333,861.91986,3.0
2312.5,0.8333333,887.0253,3.0
2312.5,0.8333333,912.1308,3.0
2312.5,0.8333333,937.23627,3.0
2312.5,0.8333333,962.3418,3.0
2312.5,0.8333333,987.44727,3.0
2312.5,0.8333333,1012.55273,3.0
2312.5,0.8333333,1037.6582,3.0
2337.5,0.8333333,861.91986,3.0
2337.5,0.8333333,887.0253,3.0
2337.5,0.8333333,912.1308,3.0
2337.5,0.8333333,937.23627,3.0
2337.5,0.8333333,962.3418,3.0
2337.5,0.8333333,987.44727,3.0
2337.5,0.8333333,1012.55273,3.0
2337.5,0.8333333,1037.6582,3.0
2362.5,0.8333333,836.81433,3.0
2362.5,0.8333333,861.91986,3.0
2362.5,0.8333333,887.0253,3.0
2362.5,0.8333333,912.1308,3.0
2362.5,0.8333333,937.23627,3.0
2362.5,0.8333333,962.3418,3.0
2362.5,0.8333333,987.44727,3.0
2362.5,0.8333333,1012.55273,3.0
2387.5,0.8333333,836.81433,3.0
2387.5,0.8333333,861.91986,3.0
2387.5,0.8333333,887.0253,3.0
2387.5,0.8333333,912.1308,3.0
2387.5,0.8333333,937.23627,3.0
2387.5,0.8333333,962.3418,3.0
2387.5,0.8333333,987.44727,3.0
2387.5,0.8333333,1012.55273,3.0
2412.5,0.8333333,811.70886,3.0
2412.5,0.8333333,836.81433,3.0
2412.5,0.8333333,861.91986,3.0
2412.5,0.8333333,887.0253,3.0
2412.5,0.8333333,912.1308,3.0
2412.5,0.8333333,937.23627,3.0
2412.5,0.8333333,962.3418,3.0
2412.5,0.8333333,987.44727,3.0
2437.5,0.8333333,786.6034,3.0
2437.5,0.8333333,811.70886,3.0
2437.5,0.8333333,836.81433,3.0
2437.5,0.8333333,861.91986,3.0
2437.5,0.8333333,887.0253,3.0
2437.5,0.8333333,912.1308,3.0
2437.5,0.8333333,937.23627,3.0
2437.5,0.8333333,962.3418,3.0
2462.5,0.8333333,786.6034,3.0
2462.5,0.8333333,811.70886,3.0
2462.5,0.8333333,836.81433,3.0
2462.5,0.8333333,861.91986,3.0
2462.5,0.8333333,887.0253,3.0
2462.5,0.8333333,912.1308,3.0
2462.5,0.8333333,937.23627,3.0
2462.5,0.8333333,962.3418,3.0
2487.5,0.8333333,761.49786,3.0
2487.5,0.8333333,786.6034,3.0
2487.5,0.8333333,811.70886,3.0
2487.5,0.8333333,836.81433,3.0
2487.5,0.8333333,861.91986,3.0
2487.5,0.8333333,887.0253,3.0
2487.5,0.8333333,912.1308,3.0
2487.5,0.8333333,937.23627,3.0
2512.5,0.8333333,736.3924,3.0
2512.5,0.8333333,761.49786,3.0
2512.5,0.8333333,786.6034,3.0
2512.5,0.8333333,811.70886,3.0
2512.5,0.8333333,836.81433,3.0
2512.5,0.8333333,861.91986,3.0
2512.5,0.8333333,887.0253,3.0
2512.5,0.8333333,912.1308,3.0
2537.5,0.8333333,736.3924,3.0
2537.5,0.8333333,761.49786,3.0
2537.5,0.8333333,786.6034,3.0
2537.5,0.8333333,811.70886,3.0
2537.5,0.8333333,836.81433,3.0
2537.5,0.8333333,861.91986,3.0
2537.5,0.8333333,887.0253,3.0
2537.5,0.8333333,912.1308,3.0
2562.5,0.8333333,711.2869,3.0
2562.5,0.8333333,736.3924,3.0
2562.5,0.8333333,761.49786,3.0
2562.5,0.8333333,786.6034,3.0
2562.5,0.8333333,811.70886,3.0
2562.5,0.8333333,836.81433,3.0
2562.5,0.8333333,861.91986,3.0
2562.5,0.8333333,887.0253,3.0
2587.5,0.8333333,711.2869,3.0
2587.5,0.8333333,736.3924,3.0
2587.5,0.8333333,761.49786,3.0
2587.5,0.8333333,786.6034,3.0
2587.5,0.8333333,811.70886,3.0
2587.5,0.8333333,836.81433,3.0
2587.5,0.8333333,861.91986,3.0
2587.5,0.8333333,887.0253,3.0
2612.5,0.8333333,686.18146,3.0
2612.5,0.8333333,711.2869,3.0
2612.5,0.8333333,736.3924,3.0
2612.5,0.8333333,761.49786,3.0
2612.5,0.8333333,786.6034,3.0
2612.5,0.8333333,811.70886,3.0
2612.5,0.8333333,836.81433,3.0
2612.5,0.8333333,861.91986,3.0
2637.5,0.8333333,661.0759,3.0
2637.5,0.8333333,686.18146,3.0
2637.5,0.8333333,711.2869,3.0
2637.5,0.8333333,736.3924,3.0
2637.5,0.8333333,761.49786,3.0
2637.5,0.8333333,786.6034,3.0
2637.5,0.8333333,811.70886,3.0
2637.5,0.8333333,836.81433,3.0
2662.5,0.8333333,661.0759,3.0
2662.5,0.8333333,686.18146,3.0
2662.5,0.8333333,711.2869,3.0
2662.5,0.8333333,736.3924,3.0
2662.5,0.8333333,761.49786,3.0
2662.5,0.8333333,786.6034,3.0
2662.5,0.8333333,811.70886,3.0
2662.5,0.8333333,836.81433,3.0
2687.5,0.8333333,635.97046,3.0
2687.5,0.8333333,661.0759,3.0
2687.5,0.8333333,686.18146,3.0
2687.5,0.8333333,711.2869,3.0
2687.5,0.8333333,736.3924,3.0
2687.5,0.8333333,761.49786,3.0
2687.5,0.8333333,786.6034,3.0
2687.5,0.8333333,811.70886,3.0
2712.5,0.8333333,635.97046,3.0
2712.5,0.8333333,661.0759,3.0
2712.5,0.8333333,686.18146,3.0
2712.5,0.8333333,711.2869,3.0
2712.5,0.8333333,736.3924,3.0
2712.5,0.8333333,761.49786,3.0
2712.5,0.8333333,786.6034,3.0
2712.5,0.8333333,811.70886,3.0
2737.5,0.8333333,610.865,3.0
2737.5,0.8333333,635.97046,3.0
2737.5,0.8333333,661.0759,3.0
2737.5,0.8333333,686.18146,3.0
2737.5,0.8333333,711.2869,3.0
2737.5,0.8333333,736.3924,3.0
2737.5,0.8333333,761.49786,3.0
2737.5,0.8333333,786.6034,3.0
2762.5,0.8333333,610.865,3.0
2762.5,0.8333333,635.97046,3.0
2762.5,0.8333333,661.0759,3.0
2762.5,0.8333333,686.18146,3.0
2762.5,0.8333333,711.2869,3.0
2762.5,0.8333333,736.3924,3.0
2762.5,0.8333333,761.49786,3.0
2762.5,0.8333333,786.6034,3.0
2787.5,0.8333333,585.7595,3.0
2787.5,0.8333333,610.865,3.0
2787.5,0.8333333,635.97046,3.0
2787.5,0.8333333,661.0759,3.0
2787.5,0.8333333,686.18146,3.0
2787.5,0.8333333,711.2869,3.0
2787.5,0.8333333,736.3924,3.0
2787.5,0.8333333,761.49786,3.0
2812.5,0.8333333,585.7595,3.0
2812.5,0.8333333,610.865,3.0
2812.5,0.8333333,635.97046,3.0
2812.5,0.8333333,661.0759,3.0
2812.5,0.8333333,686.18146,3.0
2812.5,0.8333333,711.2869,3.0
2812.5,0.8333333,736.3924,3.0
2812.5,0.8333333,761.49786,3.0
2837.5,0.8333333,560.654,3.0
2837.5,0.8333333,585.7595,3.0
2837.5,0.8333333,610.865,3.0
2837.5,0.8333333,635.97046,3.0
2837.5,0.8333333,661.0759,3.0
2837.5,0.8333333,686.18146,3.0
2837.5,0.8333333,711.2869,3.0
2837.5,0.8333333,736.3924,3.0
2862.5,0.8333333,560.654,3.0
2862.5,0.8333333,585.7595,3.0
2862.5,0.8333333,610.865,3.0
2862.5,0.8333333,635.97046,3.0
2862.5,0.8333333,661.0759,3.0
2862.5,0.8333333,686.18146,3.0
2862.5,0.8333333,711.2869,3.0
2887.5,0.8333333,535.5485,3.0
2887.5,0.8333333,560.654,3.0
2887.5,0.8333333,585.7595,3.0
2887.5,0.8333333,610.865,3.0
2887.5,0.8333333,635.97046,3.0
2887.5,0.8333333,661.0759,3.0
2887.5,0.8333333,686.18146,3.0
2887.5,0.8333333,711.2869,3.0
2912.5,0.8333333,535.5485,3.0
2912.5,0.8333333,560.654,3.0
2912.5,0.8333333,585.7595,3.0
2912.5,0.8333333,610.865,3.0
2912.5,0.8333333,635.97046,3.0
2912.5,0.8333333,661.0759,3.0
2912.5,0.8333333,686.18146,3.0
2937.5,0.8333333,510.44302,3.0
2937.5,0.8333333,535.5485,3.0
2937.5,0.8333333,560.654,3.0
2937.5,0.8333333,585.7595,3.0
2937.5,0.8333333,610.865,3.0
2937.5,0.8333333,635.97046,3.0
2937.5,0.8333333,661.0759,3.0
2937.5,0.8333333,686.18146,3.0
2962.5,0.8333333,510.44302,3.0
2962.5,0.8333333,535.5485,3.0
2962.5,0.8333333,560.654,3.0
2962.5,0.8333333,585.7595,3.0
2962.5,0.8333333,610.865,3.0
2962.5,0.8333333,635.97046,3.0
2962.5,0.8333333,661.0759,3.0
2962.5,0.8333333,686.18146,3.0
2987.5,0.8333333,485.33755,3.0
2987.5,0.8333333,510.44302,3.0
2987.5,0.8333333,535.5485,3.0
2987.5,0.8333333,560.654,3.0
2987.5,0.8333333,585.7595,3.0
2987.5,0.8333333,610.865,3.0
2987.5,0.8333333,635.97046,3.0
2987.5,0.8333333,661.0759,3.0
